-9.319,-112.403,-0.000119061
-9.318,-112.392,-0.000119298
-9.317,-112.38,-0.000119536
-9.316,-112.368,-0.000119774
-9.315,-112.356,-0.000120012
-9.314,-112.344,-0.00012025
-9.313,-112.332,-0.000120488
-9.312,-112.32,-0.000120727
-9.311,-112.308,-0.000120966
-9.31,-112.297,-0.000121205
-9.309,-112.285,-0.000121444
-9.308,-112.273,-0.000121684
-9.307,-112.261,-0.000121924
-9.306,-112.249,-0.000122164
-9.305,-112.237,-0.000122404
-9.304,-112.225,-0.000122644
-9.303,-112.213,-0.000122885
-9.302,-112.202,-0.000123126
-9.301,-112.19,-0.000123367
-9.3,-112.178,-0.000123608
-9.299,-112.166,-0.00012385
-9.298,-112.154,-0.000124092
-9.297,-112.142,-0.000124334
-9.296,-112.13,-0.000124576
-9.295,-112.118,-0.000124818
-9.294,-112.107,-0.000125061
-9.293,-112.095,-0.000125304
-9.292,-112.083,-0.000125547
-9.291,-112.071,-0.00012579
-9.29,-112.059,-0.000126034
-9.289,-112.047,-0.000126278
-9.288,-112.035,-0.000126522
-9.287,-112.023,-0.000126766
-9.286,-112.012,-0.000127011
-9.285,-112,-0.000127255
-9.284,-111.988,-0.0001275
-9.283,-111.976,-0.000127746
-9.282,-111.964,-0.000127991
-9.281,-111.952,-0.000128237
-9.28,-111.94,-0.000128482
-9.279,-111.928,-0.000128729
-9.278,-111.917,-0.000128975
-9.277,-111.905,-0.000129221
-9.276,-111.893,-0.000129468
-9.275,-111.881,-0.000129715
-9.274,-111.869,-0.000129962
-9.273,-111.857,-0.00013021
-9.272,-111.845,-0.000130458
-9.271,-111.833,-0.000130705
-9.27,-111.822,-0.000130954
-9.269,-111.81,-0.000131202
-9.268,-111.798,-0.000131451
-9.267,-111.786,-0.000131699
-9.266,-111.774,-0.000131948
-9.265,-111.762,-0.000132198
-9.264,-111.75,-0.000132447
-9.263,-111.738,-0.000132697
-9.262,-111.727,-0.000132947
-9.261,-111.715,-0.000133197
-9.26,-111.703,-0.000133448
-9.259,-111.691,-0.000133698
-9.258,-111.679,-0.000133949
-9.257,-111.667,-0.000134201
-9.256,-111.655,-0.000134452
-9.255,-111.643,-0.000134704
-9.254,-111.632,-0.000134955
-9.253,-111.62,-0.000135207
-9.252,-111.608,-0.00013546
-9.251,-111.596,-0.000135712
-9.25,-111.584,-0.000135965
-9.249,-111.572,-0.000136218
-9.248,-111.56,-0.000136471
-9.247,-111.548,-0.000136725
